1	20321	1	199	917060N	0	
1	20321	1	199	EF10607N	0	
1	20321	1	205	25-4389	0	
1	20321	1	212	220426	0	
1	20321	1	212	220157	0	
1	20321	1	212	220172	0	
1	20321	1	213	RE81021N	0	
1	20321	1	224	11017060	0	Bj. ab$$10.2002##
1	20321	1	233	103639	0	
1	20321	1	233	103668	0	
1	20321	1	238	101581	0	
1	20321	1	240	ST31104	0	
1	20321	1	265	8017060	0	Bj. ab$$10.2002##
1	20321	1	276	6 0039 9	0	
1	20321	1	299	111906	0	Motorcode$$FXJC##
1	20321	1	299	111906	0	Motorcode$$FXJA##
1	20321	1	299	111906	0	Motorcode$$FXJB##
1	20321	1	300	8EA 012 140-421	0	Motorcode$$FXJB##Motorcode$$FXJC##
1	20321	1	300	8EA 011 610-022	0	Motorcode$$FXJA##Motorcode$$FXJB##
1	20321	1	300	8EA 737 318-001	0	Motorcode$$FXJB##Motorcode$$FXJC##
1	20321	1	300	8EA 011 610-021	0	Motorcode$$FXJA##Motorcode$$FXJB##
1	20321	1	300	8EA 012 080-091	0	Motorcode$$FXJA##Motorcode$$FXJB##
1	20321	1	305	42017060	0	Bj. ab$$10.2002##Bj. bis$$06.2012##
1	20321	1	328	MT130007	0	
1	20321	1	329	3130007	0	
1	20321	1	334	1590300700	0	
1	20321	1	371	22.1050	0	Motorcode$$FXJA##Motorcode$$FXJB##
1	20321	1	386	LRS02716	0	
1	20321	1	394	063280010010	0	$$FORD ##$$FORD ##
1	20321	1	394	063720019010	0	$$FORD ##$$FORD ##$$FORD ##
1	20321	1	394	063721050010	0	$$FORD ##$$FORD ##$$FORD ##
1	20321	1	394	943253102010	0	$$FORD ##$$FORD ##$$FORD ##
1	20321	1	394	944280170600	0	Bj. ab$$10.2002##$$FORD ##$$FORD ##$$FORD ##
1	20321	1	400	13650	0	Bj. ab$$10.2002##Bj. bis$$04.2009##
1	20321	1	410	220426	0	
1	20321	1	410	220157	0	
1	20321	1	410	220172	0	
1	20321	1	453	M521A45	0	
1	20321	1	470	12590	0	
1	20321	1	480	JAPMT130007	0	
1	20321	1	493	88212995	0	
1	20321	1	496	20510167	0	
1	20321	1	506	QRS1906	0	Bj. ab$$10.2002##
1	20321	1	515	DRS7060	0	
1	20321	1	515	DRS7060N	0	
1	20321	1	515	RAS38171	0	Bj. ab$$10.2002##Bj. bis$$04.2009##
1	20321	1	536	6010572.0	0	Motorcode$$FXJA##
1	20321	1	536	6014115.1	0	
1	20321	1	560	FO9033	0	$$mit ABS-Ring##
1	20321	1	574	SX 2015	0	Bj. bis$$06.2012##Bj. ab$$10.2002##
1	20321	1	625	F042S02032	0	Motorcode$$FXJC##
1	20321	1	625	F042S02199	0	Motorcode$$FXJ...##Bj. ab$$10.2002##Bj. bis$$06.2012##
1	20321	1	629	438221	0	Bj. ab$$07.2010##Bj. bis$$06.2012##Motorcode$$FXJA/FXJB##Getr.Typ$$B5/IB5,APK/ASM##$$Schaltgetriebe##$$Schaltgetriebe sequentiell##
1	20321	1	629	446502	0	Bj. ab$$07.2010##Bj. bis$$06.2012##Motorcode$$FXJA/FXJB##Getr.Typ$$B5/IB5,APK/ASM##$$Schaltgetriebe##$$Schaltgetriebe sequentiell##
1	20321	1	629	458370	0	Motorcode$$FXJA/FXJB##Getr.Typ$$IB5,B5/IB5,APK/ASM##$$Schaltgetriebe##$$Schaltgetriebe sequentiell##
1	20321	1	629	458376	0	Bj. ab$$07.2010##Bj. bis$$06.2012##Motorcode$$FXJA/FXJB##Getr.Typ$$B5/IB5,APK/ASM##$$Schaltgetriebe##$$Schaltgetriebe sequentiell##
1	20321	1	636	V25-12-17060	0	Motorcode$$FXJA##
1	20321	1	636	V25-12-17060	0	Motorcode$$FXJB##
1	20321	1	648	31167N-BO	0	
1	20321	2	12	301737RI	0	Motorcode$$FXJA##
1	20321	2	12	301780RI	0	Motorcode$$FXJA##
1	20321	2	12	301780RID	0	
1	20321	2	14	AMA-423	0	
1	20321	2	17	AI-90069	0	
1	20321	2	17	CGB-74813	0	
1	20321	2	17	CGB-74847	0	
1	20321	2	24	10443211	0	
1	20321	2	24	11443211	0	
1	20321	2	24	10443418	0	
1	20321	2	24	11443418	0	
1	20321	2	33	AL4538	0	
1	20321	2	33	AL4533	0	
1	20321	2	47	A4035	0	Bj. bis$$07.2010##Motorcode$$FXJA/FXJB##Getr.Typ$$IB5,B5/IB5,APK/ASM##$$Schaltgetriebe##$$Schaltgetriebe sequentiell##
1	20321	2	47	A5029	0	Bj. ab$$10.2002##Bj. bis$$06.2012##
1	20321	2	47	A5034	0	Motorcode$$FXJB##
1	20321	2	53	L 82 420	0	
1	20321	2	53	L 82 430	0	
1	20321	2	53	L 83 450	0	
1	20321	2	59	AEC1737	0	
1	20321	2	59	AEC1780	0	
1	20321	2	66	AMI162A	0	
1	20321	2	66	AMI162C	0	
1	20321	2	90	ADF121102C	0	
1	20321	2	90	ADM51162C	0	Generator-Ladestrom$$70 A##
1	20321	2	93	BBA2368	0	Motorcode$$FXJA,FXJB##
1	20321	2	93	BBA2394	0	Bj. ab$$10.2002##Bj. bis$$06.2012##
1	20321	2	97	0 986 049 121	0	Bj. ab$$10.2002##Bj. bis$$06.2012##
1	20321	2	97	0 986 080 440	0	Bj. ab$$10.2002##Bj. bis$$06.2012##
1	20321	2	134	CAL30173GS	0	
1	20321	2	134	CAL35162AS	0	
1	20321	2	134	CAL35162GS	0	
1	20321	2	134	CAL35162RS	0	
1	20321	2	140	4711	0	
1	20321	2	140	4712	0	
1	20321	2	160	595.588.070.265	0	
1	20321	2	160	595.588.090.130	0	
1	20321	2	160	595.520.080.050	0	
1	20321	2	160	595.520.080.260	0	
1	20321	2	160	595.520.105.050	0	
1	20321	2	160	595.520.105.260	0	
1	20321	2	160	595.520.105.265	0	
1	20321	2	160	595.520.105.415	0	
1	20321	2	160	595.556.070.130	0	
1	20321	2	160	595.556.070.370	0	
1	20321	2	161	010311	0	Techn. Informationsnummer$$14991##
1	20321	2	165	DAN588	0	Bj. ab$$04.2003##
1	20321	2	183	219165902	0	
1	20321	2	183	219165702	0	
1	20321	2	193	EAA-221386	0	Bj. bis$$06.2012##Motorcode$$FXJA/FXJB##Getr.Typ$$IB5,B5/IB5,APK/ASM##$$Schaltgetriebe##$$Schaltgetriebe sequentiell##$$für Fahrzeuge mit/ohne Klimaanlage##$$für Fahrzeuge mit Klimaanlage (manuell geregelt)##
1	20321	2	193	EAA-221523	0	Motorcode$$FXJB##Motorcode$$FXJC##
1	20321	2	193	EAA-221120	0	Bj. bis$$07.2010##Motorcode$$FXJA/FXJB##Getr.Typ$$IB5,B5/IB5,APK/ASM##$$Schaltgetriebe##$$Schaltgetriebe sequentiell##
